objectid,title,date,creator,description,subject,interviewee,interviewer,duration,source,format,type,language,rights,rightsstatement,original_url,original_media_url,filename,display_template,object_location,image_small,image_thumb,object_transcript
context_90,S1E20 A Discussion on the Arts and the Humanities,2020-10-20,Idaho Humanities Council,"Since 1993, October has been designated National Arts & Humanities Month to encourage Americans to explore new facets of the arts and humanities in their lives, and to begin a lifelong habit of participation in the arts and humanities. Join Michael Faison, Executive Director of the Idaho Commission on the Arts (ICA) and David Pettyjohn, Executive Director of the Idaho Humanities Council (IHC) as they discuss the essential roles the arts & humanities play in Idaho. They will also provide information on how their state-wide organizations enhance the social, economic, and cultural lives of Idahoans through programming, grants, and opportunities to engage. Michael Faison is the executive director of the Idaho Commission on the Arts. Faison previously served as the director of the Arts in Education Division of the Pennsylvania Council on the Arts, the assistant director of the Oregon Arts Commission, and the executive director of the Center for Arts Management and Technology at Carnegie Mellon University, Pittsburgh, Pennsylvania. He served as an information technology consultant for Pittsburgh’s Manchester Craftsmen’s Guild and was a high school art teacher in the Austin Independent School District, Austin, Texas. Faison is a member of the boards of the Western States Arts Federation, National Assembly of State Arts Agencies, Heinz College, Carnegie Mellon University Alumni Association, and the Boise Sunrise Rotary Club. He holds a bachelor’s degree in fine arts from the University of Texas at Austin, a master’s degree in arts management from Carnegie Mellon University, and multiple Texas teaching certifications.",humanities; arts education; programming (function); grants; advocacy,Michael Faison,David Pettyjohn,0:59:31,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49551099/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F4a4e70d9-663c-a697-e306-1a06720b4b44.m4a,context_90.mp4,transcript,https://youtu.be/v_6n7vnjdgs,https://objects.lib.uidaho.edu/context/small/context_90_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_90_th.jpg,/_data/transcripts/context_90.csv
context_91,S1E19 Fire's American Century,2020-10-15,Idaho Humanities Council,"A brief survey of how the American wildland fire scene has evolved, beginning with the 1880 census map of forest fires to the present day. Topics will include the Big Blowup of 1910, the CCC, the cold war on fire, the fire revolution of the 1960s and 1970s, the mashup of institutions and policies that characterizes today’s scene, and the quickening of threats that is leading us into a new fire age. Steve Pyne is an emeritus professor at Arizona State University, mostly a fire historian, and the author recently of Between Two Fires: A Fire History of Contemporary America, Year of the Fires: The Story of the Great Fires of 1910, and To the Last Smoke , a 9-book series of regional fire surveys.",forest management; conservation policy,Steve Pyne,Doug Exton,1:00:58,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49551039/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fd4b8f26c-f638-07f5-7b03-bc6f1a3d71e4.m4a,context_91.mp4,transcript,https://youtu.be/q_h5HF1gllo,https://objects.lib.uidaho.edu/context/small/context_91_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_91_th.jpg,/_data/transcripts/context_91.csv
context_92,"S1E18 A Dialogue on Independent Film led by Carole Skinner, co-owner of Boise’s Independent theater, The Flicks",2020-10-13,Idaho Humanities Council,"Carole talks about the term “Independent Film” and what it means.  She shares some things about a few of her favorite independent filmmakers as well as some of her memorable movie-going experiences. She loves watching and talking about movies and looks forward to questions and thoughts from the audience. Carole was born at Ft. Lewis, Washington and was raised in the Army, moving every two years throughout her childhood. Army posts usually had a roller rink, a bowling alley and a movie theater so Carole became an avid movie - goer all her life (she can also bowl and skate). Carole earned a B.A. in English Literature at the University of Washington (as well as the money it took to attend by working full time). Carole and husband Rick opened their independent theater, The Flicks, near downtown Boise in 1984. Rick is full of ideas, many of them good ones! Carole books the movies that play at The Flicks and still enjoys doing so. She has so much more help there than she did in the early years. The staff is a wonderful and caring group of people and The Flicks continues to succeed because of them. Carole and Rick hope independent theaters throughout Idaho (and the entire US) will survive this pandemic.",film (discipline); independent films; motion picture theaters; film historians; literature; pandemics,Carole Skinner,Jennifer Holley,1:01:02,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49551000/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fb185ea6a-5a13-c142-0b03-1e03dff31624.m4a,context_92.mp4,transcript,https://youtu.be/HAo6qzEprOc,https://objects.lib.uidaho.edu/context/small/context_92_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_92_th.jpg,/_data/transcripts/context_92.csv
context_93,S1E17 Victory and Triumph in Ancient Rome,2020-10-06,Idaho Humanities Council,"In the 1920s and 1930s, fascist dictator Benito Mussolini celebrated a number of ancient Roman centennials, coopting Roman imagery and symbolism to inaugurate his own “rebirth” of the Roman Empire. But did these symbols mean the same thing to the ancient Romans that they did to Mussolini? Where did these symbols come from, and what role did they play in the Roman Republic? By tracing the evolution of the Roman triumphal parade in the Roman Republic, this presentation will demonstrate why the triumph was so important in Roman society, explain how it came to underscore and shed light on why this ancient military and religious procession continues to resonate into the modern world. Alyson Roy is an assistant professor of ancient history at the University of Idaho. Her research focuses on the Roman Republic, ancient military history, material culture and numismatics. Her forthcoming book project, Circulating Triumph: Conquest Imagery and its Reception in the Roman Republic , explores the use of triumphal imagery in the provinces to extend and reinforce conquest. She holds a Ph.D. in history from the University of Washington.",fascism; imperial (roman); numismatics; processions; material culture (discipline),Dr. Alyson Roy,Doug Exton,0:54:51,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49550833/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fdce1d135-d6d6-89b0-2369-17d0f18f05ba.m4a,context_93.mp4,transcript,https://youtu.be/wdlzfvc0X4E,https://objects.lib.uidaho.edu/context/small/context_93_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_93_th.jpg,/_data/transcripts/context_93.csv
context_94,S1E16 Approaching the US Constitution: Sacred Covenant or Plaything For Lawyers and Judges,2020-09-22,Idaho Humanities Council,"In this talk, Dr. Hunter will be examining the question of how best to approach the US Constitution. Among other things, he takes on the position of Chief Justice Roberts who argues that justices should approach the Constitution as neutral umpires calling balls and strikes. Dr. Hunter began teaching at The College of Idaho in 1988 and was named the Idaho Professor of the Year by the Carnegie Foundation for the Advancement in Teaching in 2008. He earned his Ph.D. from the University of Washington. Hunter teaches political philosophy and constitutional law and holds a biannual Mock Supreme Court course in which nine students are selected to play the role of a current justice on the U.S. Supreme Court. For this course, the students study cases currently before the Court, hear oral arguments on the cases presented by attorneys in the area, and write opinions as if they were sitting on the Court. Students find this course particularly challenging and rewarding. Past participants include a Rhodes, Marshall, and Truman Scholar.",constitutions; political ideologies and attitudes; courts (judicial bodies); laws (legal concept); legal systems,Dr. Kerry Hunter,Doug Exton,0:58:04,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49550796/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fb093b560-1376-b05a-72ef-73a4cd32f37f.m4a,context_94.mp4,transcript,https://youtu.be/9xm1bpUg_g4,https://objects.lib.uidaho.edu/context/small/context_94_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_94_th.jpg,/_data/transcripts/context_94.csv
context_95,S1E15 Beyond Fake News: News Literacy and the Informed Citizen,2020-09-15,Idaho Humanities Council,"In the age of information, why is so hard to be a well-informed citizen? Developing our news literacy can help us navigate the media landscape, and that means more than checking facts and spotting hoaxes. Yes, facts are important, but we also need a broader understanding of how news and information are produced and consumed in the digital age. What’s happening to real news, and how is it constructed? Are you in a filter bubble, and how can you break out? Are you the customer or the product in the attention economy, and how can citizens reclaim their power? Drawing on history, psychology, sociology, and politics, this conversation can help you increase your news literacy and teach others to do the same. Seth Ashley, PhD, is associate professor of journalism and media studies at Boise State University, where he also serves as faculty advisor for student media. He is the author of ""News Literacy and Democracy,"" and his research on media literacy, media sociology and communication policy has been published in a range of peer-reviewed journals. Ashley received his PhD and MA from the University of Missouri School of Journalism. He has worked as a writer and editor for newspapers and magazines and as a designer and technician for film and theater.",literacy; digital media; journalism; communications concepts; digital information; social psychology,Dr. Seth Ashley,Doug Exton,1:04:24,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49550198/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fbd77626c-df10-8fbd-475d-03bb0f35a529.m4a,context_95.mp4,transcript,https://youtu.be/cY2UIXqBmJ4,https://objects.lib.uidaho.edu/context/small/context_95_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_95_th.jpg,/_data/transcripts/context_95.csv
context_96,S1E14 Seeking Suffrage: The Idaho Story,2020-09-01,Idaho Humanities Council,"While Idaho was an women’s suffrage state, it was one of the last to ratify the 19th amendment.  Idaho’s Senator William Borah played a major role both in 1896 and in 1920.  This presentation will discuss the politics surround both women’s suffrage episodes, the women activists and their tactics that were crucial for both campaigns, and Borah’s complicated position. Katherine G. Aiken is professor of history emerita at the University of Idaho where she also served as College of Letters, Arts & Social Sciences Dean and Interim Provost and Executive Vice President.  She was a member of the State Department of Education Professional Standards Committee for six years; she is committed to K-12 curriculum development and has led numerous professional development workshops. Aiken was chair of the Idaho Humanities Council, served on the Council for seven years, and has been lead scholar for the Council’s Teacher Institute.  She is a Latah County Historical Society board member and is on the University of Idaho Library Advisory Board. Aiken’s American history scholarly areas of interest include social and cultural history, labor history, women’s history, mining, and the environment. She is the author of four books and many articles dealing with those topics--often with an Idaho focus.  She participated in the Idaho Public Television production “Idaho’s Trial of the Century” and in the Idaho Experience series.",women's suffrage; political organizations; women's studies; senators; social history; labor; education,Katherine G. Aiken,Doug Exton,0:55:53,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49550166/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F6f89a2cf-7cc6-bc57-1e04-f309efb1765f.m4a,context_96.mp4,transcript,https://youtu.be/Zn7R2fNOl_k,https://objects.lib.uidaho.edu/context/small/context_96_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_96_th.jpg,/_data/transcripts/context_96.csv
context_97,S1E13 The Refugee Experience and Boise,2020-08-25,Idaho Humanities Council,"The refugee resettlement process is a long and taxing process, not one for the faint hearted. Salome takes us on a truncated journey through the process from fleeing one’s home, adjustments in the host country, until one is finally resettled in a third country. Salome Mwangi is a resident of Idaho’s Treasure Valley since 2004. She was born and raised in Kenya and relocated to the United States as a refugee with her daughter and the daughter’s father, who had fled his native Ethiopia, seeking refuge in Kenya, where they met, got married and started a family. As the Refugee Speakers Bureau coordinator at the Idaho Office for Refugees, she supports former refugees in crafting and sharing their stories in culturally appropriate ways in communities around the Treasure Valley and beyond.",refugees; african diaspora; diasporas (migrations); storytelling; advocacy,Salome Mwangi,Doug Exton,1:00:25,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49549717/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F6eda85c9-db9b-3378-19ba-f67fe18da0a8.m4a,context_97.mp4,transcript,https://youtu.be/Vvze21VQOJk,https://objects.lib.uidaho.edu/context/small/context_97_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_97_th.jpg,/_data/transcripts/context_97.csv
context_98,S1E12 The History of Idaho State Parks,2020-08-18,Idaho Humanities Council,"In 1908, Idaho’s first state park was created by an Act of Congress. It was named for Sen. Weldon B. Heyburn, who famously said “[state parks] are always a subject of political embarrassment.” This presentation traces the roots of the system from the Harriman Alaska Expedition in 1899, through the war years of the Farragut Naval Training Station, to the brilliant gift deed Gov. Robert E. Smylie arranged with Roland and Averell Harriman to create a dedicated park agency resulting in today’s system of 30 state parks. Rick Just worked for the Idaho Department of Parks and Recreation for 29 years.  Among other duties he was the agency historian. Rick has written two books on Idaho’s state parks and several more on other Idaho subjects. He writes a daily history blog called “Speaking of Idaho” which has about 9,000 followers.  He founded the non-profit organization Friends of Idaho State Parks in 2013 and currently serves as the organization’s president.",state parks; political events; expeditions (journeys); agencies; historical parks; educational parks; nonprofit organizations,Rick Just,David Pettyjohn,1:16:41,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49549596/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F4e6a9d5e-c04f-6aa0-050b-b165e7b9ec9c.m4a,context_98.mp4,transcript,https://youtu.be/RhWqdfwMXg8,https://objects.lib.uidaho.edu/context/small/context_98_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_98_th.jpg,/_data/transcripts/context_98.csv
context_99,S1E11 Native Women Writers and Colonial Domesticity at the Federal Indian Boarding Schools,2020-08-11,Idaho Humanities Council,"In this presentation, we'll look at some writings of American Indian women who encountered the colonial, domestic education propagated by federal Indian schools and white women reformers who lived and worked in Indian communities throughout North America. We'll see how these Indian women writers altered the course laid out for them by these reformers and teachers, for in learning to practice the rituals of domesticity they also learned to write about those domestic rituals and sentimental values in syncretic ways. Dr. Amanda Zink is Associate Professor of English at Idaho State University where she teaches courses in ethnicity, indigeneity, sexuality, gender, and intersectionality in literature. Her research and teaching focuses on American literatures from the margins, with particular emphasis on American Indian literature from the late-19th century to the present. Her first monograph came out in 2018 from the University of New Mexico Press and is titled Fictions of Western American Domesticity: Indian, Mexican, and Anglo Women in Print Culture, 1850-1950 . With the support of an IHC Research Grant, she is currently compiling an anthology of literature written by students at the Indian boarding schools in Montana, Idaho, Washington, and Oregon.",indigenous peoples (american culture); native american; literature; boarding schools (institutions); boarding schools (buildings); ethnicity; gender expression,Dr. Amanda Zink,Doug Exton,0:58:45,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49549534/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fbf4c146d-30e0-acff-44e9-7641eaeb31c8.m4a,context_99.mp4,transcript,https://youtu.be/lXoLaa9lnHw,https://objects.lib.uidaho.edu/context/small/context_99_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_99_th.jpg,/_data/transcripts/context_99.csv
context_100,S1E10 Minidoka: An American Concentration Camp,2020-08-04,Idaho Humanities Council,"Minidoka: An American Concentration Camp tells the story of Japanese Americans, most of them American citizens, who were forcibly removed from their Pacific Northwest homes during Word War II. They were held in squalid conditions in temporary detention centers, and then put on trains to a concentration camp in the desert of southern Idaho. Innocent of any crime, many of them would remain imprisoned at Minidoka for over three years. In the compelling voices of survivors of the camp, the film explores the unconstitutional suspension of the civil rights of these Americans and the long-lasting impact of the incarceration on their community. Minidoka examines what happens when a group of Americans are imprisoned solely on the basis of race, and examines the relevance of this story today. Hanako Wakatsuki is the Chief of Interpretation and Education at the Minidoka National Historic Site and the Liaison for Honouliuli National Historic Site. She has approximately 12 years of experience in the museum and public history field. In the past she has worked for the Idaho State Historical Society, Tule Lake National Monument, and the U.S. Navy Seabee Museum.",concentration camps; imprisonment; world war; civil rights; racial discrimination; testimonies; documentary film,Hanako Wakatsuki,Doug Exton,1:04:04,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49549370/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F1e9acd94-9535-121d-7b19-b0ec43bd6f82.m4a,context_100.mp4,transcript,https://youtu.be/orjkYEOeUcw,https://objects.lib.uidaho.edu/context/small/context_100_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_100_th.jpg,/_data/transcripts/context_100.csv
context_101,S1E9 How INL is Changing the Future of Nuclear Energy,2020-07-28,Idaho Humanities Council,"The future of nuclear energy in the US is changing and Idaho National Laboratory, recently designated by Congress as the National Reactor Innovation Center,  is leading the way.  Coupled with cutting edge research the lab and its partners are moving forward with plans to build and demonstrate advanced reactor designs including small modular reactors and micro reactors. Ryan Weeks has over a decade of experience in providing engaging tours that bridge technical content with common language and interesting historical facts. Weeks has been with tours team at INL providing visitors with unique access to INL facilities and in-depth understanding the lab's capabilities.  He says the best part of his job is showing off the cool things INL does. He has been in his current role for five years, prior to joining INL he spent eight years in the tourism industry working with scenic railroads in Alaska and Colorado. Weeks is an Idaho native and graduate from Brigham Young University- Idaho with a degree in Communications. Ryan has a busy home in Teton with three energetic daughters.",nuclear physics; nuclear reactors; educational functions; laboratories (buildings),Ryan Weeks,Doug Exton,0:59:10,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,https://idahohumanities.org/how-inl-is-changing-the-future-of-nuclear-energy/,https://anchor.fm/s/8a0924fc/podcast/play/49549302/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F710db389-0df5-ebde-10e7-e3459e88dc19.m4a,context_101.mp4,transcript,https://youtu.be/Trap6ZGWdYg,https://objects.lib.uidaho.edu/context/small/context_101_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_101_th.jpg,/_data/transcripts/context_101.csv
context_102,S1E8 Idaho's Most Controversial Politician: Glen H. Taylor,2020-07-14,Idaho Humanities Council,"Post-World War II Idaho politics were unpredictable, intraparty challenges were common, partisanship, often exemplified by newspaper treatment of candidates, was extreme and anti-Communism, a defining theme of the period, was often an emotional, divisive and decisive issue. The turmoil produced some notable political characters, brought to an end the colorful and controversial career of perhaps the most liberal politician ever elected in Idaho, Democratic Senator Glen Hearst Taylor, and remarkably, particularly considering Idaho’s partisan make-up today, helped launched the unlikely political career of Senator Frank Church. Marc Johnson, a political historian and former chief of staff to Idaho’s longest serving governor, Cecil D. Andrus, speaks about Glen Taylor’s colorful and controversial political career and his influence on Idaho and the nation. Johnson is the author of Political Hell-Raiser: The Life and Times of Senator Burton K. Wheeler of Montana , published in 2019 by the University of Oklahoma Press. He is a former board member and chair of the Idaho Humanities Council. Johnson’s writing on politics and history have appeared in Montana The Magazine of Western History , The Blue Review , The California Journal of Politics and Policy , the New York Times and many Idaho and regional newspapers. Johnson’s next book – Tuesday Night Massacre: Four Senate Elections and the Radicalization of the Republican Party – is the story of how independent expenditure campaigns began and how those campaigns upend politics beginning with Senate contests in 1980. The University of Oklahoma Press will publish that book in 2021.",world war; communism; democracies; senators; political campaigns; newspapers,Marc Johnson,David Pettyjohn,0:58:59,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49549197/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fca68cfc3-996e-090c-777f-fa03a92eb0ef.m4a,context_102.mp4,transcript,https://youtu.be/OpbiqAexDq8,https://objects.lib.uidaho.edu/context/small/context_vid_images_63_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_vid_images_63_th.jpg,/_data/transcripts/context_102.csv
context_103,S1E7 The Idaho Anne Frank Human Rights Memorial,2020-07-08,Idaho Humanities Council,"The Idaho Anne Frank Human Rights Memorial is the only Anne Frank memorial in the United States, is one of the few places in the world in which the entire text of the Universal Declaration of Human Rights is on public display, and is recognized as an international Site of Conscience. Constructed in the heart of Idaho’s capital city, how did it happen and what is its import to the community and state today? Dr. Dan Prinzing is the executive director of the Wassmuth Center for Human Rights, builder and home of the Idaho Anne Frank Human Rights Memorial. The Center’s mission is “to promote respect for human dignity and diversity through education and to foster individual responsibility to work for peace and justice.”",memorials (monuments); human rights; historic monuments; dignity; justice (philosophical concept),Dr. Dan Prinzing,Doug Exton,1:00:02,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49548990/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fdccac554-0c35-a596-3e69-11a96d56abfd.m4a,context_103.mp4,transcript,https://youtu.be/MBJykZ663P8,https://objects.lib.uidaho.edu/context/small/context_vid_images_64_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_vid_images_64_th.jpg,/_data/transcripts/context_103.csv
context_104,S1E6 The Black Experience in Idaho,2020-07-01,Idaho Humanities Council,"Terry and Kam will discuss the contemporary Black experience in Idaho. Ranging from growing up and living in Idaho, gender, queerness, and other life experiences, they both will highlight how all these play into the intersectionality that is not only the Black experience but also the human experience. United States Navy Veteran, Graduate School of Social Work at Boise State Alum Terrence (Terry) Scraggins (He/Him), LSW is from Boise, ID. He recently graduated from Boise State University with a BA in Social Work with a minor in Family Studies. Terry is an Idaho foster alumnus as well as US Navy Veteran. Upon graduation, he joined the mere 3% of foster alumni who have the privilege to graduate with a postsecondary degree. He is also the first individual in his family to graduate with a degree. Terry successfully completed an internship with Family and Children Services and is employed with a governmental agency. Terry sits on the Board of Directors for a local non-profit organization in the Boise area. He continues to help advocate for the LGBTQ+ community by successfully publishing a policy report that was addressed to Congress in Washington D.C. with Senator Wyden [OR] and the Senate Finance Committee throughout the summer of 2018. Terry also presented on how to support and empower LGBTQ+ foster youth in February 2020 for the University of Oklahoma. He is currently in the process of creating a podcast focused on social justice matters. Aspiring to return to D.C. one day, Terry has plans to obtain his Master’s degree either in Social Work or Public Policy (or both,) and continue to advocate for social justice matters. Kam Diaz (They/Them) is a GLAAD campus ambassador and recipient of the Boise State Inclusive Excellence award.",african american; lgbtq+; gender expression; homosexuality; veterans; podcasts; nonprofit organizations,Terry Scraggins; Kam Diaz,Doug Exton,1:05:21,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,https://idahohumanities.org/the-black-experience-in-idaho/,https://anchor.fm/s/8a0924fc/podcast/play/49548865/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F3a391ebf-9c00-f67a-9cd0-c14c593ea0e1.m4a,context_104.mp4,transcript,https://youtu.be/H0QY-ugvPSg,https://objects.lib.uidaho.edu/context/small/context_104_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_104_th.jpg,/_data/transcripts/context_104.csv
