speaker,timestamp,End Time,words,tags
Palma Hanson Hove,00:55:35,00;55;40;16,"Us questions out of our catechism, and we had to we had answered.",
Palma Hanson Hove,00:55:40,00;55;43;06,And I did. I never missed a one.,
Palma Hanson Hove,00:55:43,00;55;58;11,"The boy missed 1 or 2 questions, I believe, and that was that. Oh, if it had all stayed with me, I'd be pretty smart today. But I'm afraid I didn't. She.",
Sam Schrager,00:55:58,00;56;05;25,"Was there much social, social life in the church? Was that more in the school?",
Palma Hanson Hove,00:56:05,00;56;08;18,Well.,
Palma Hanson Hove,00:56:08,00;56;33;19,"The men didn't have any organizations in the church, but, the ladies were real active, and they had they had big dinners. We had those Norwegian lutefisk dinners down there, you know, in that little tiny parish hall, honestly, had served 3 or 400 people, you know, they'd just have to stand outside and take their turn to come in and eat.",
Palma Hanson Hove,00:56:33,00;56;37;09,I don't know how we did all those things in those days.,
Sam Schrager,00:56:37,00;56;39;24,What would be the occasion for a live fish?,
Palma Hanson Hove,00:56:39,00;56;48;01,"Well, to make money for the church. You know, who built the new church have as many things to be. But you know.",
Palma Hanson Hove,00:56:48,00;56;55;09,"They had to, carpet some hardware and just a lot of things.",
Palma Hanson Hove,00:56:55,00;56;56;25,And if they depended on the.,
Palma Hanson Hove,00:56:56,00;57;00;28,"Ladies to furnish most of that, which we did.",
Palma Hanson Hove,00:57:01,00;57;04;21,And that was one way of making money besides.,
Palma Hanson Hove,00:57:04,00;57;08;16,Yearly auctions that we had.,
Sam Schrager,00:57:08,00;57;11;26,"Was one woman, chosen to be the head of the.",
Palma Hanson Hove,00:57:11,00;57;15;00,"Yeah, they had put the color president and their vice president.",
Palma Hanson Hove,00:57:15,00;57;15;04,And.,
Palma Hanson Hove,00:57:15,00;57;15;11,Their.,
Palma Hanson Hove,00:57:15,00;57;21;23,"Secretary and treasurer and all those things, and it was well.",
Palma Hanson Hove,00:57:21,00;57;27;22,"Organized. And of course, young peoples, they had the same they had the organization.",
Palma Hanson Hove,00:57:27,00;57;32;26,"That literally and they met,",
Palma Hanson Hove,00:57:32,00;57;41;24,"I think they met just about every two weeks, if I remember. Right. Because, that is about all we had to go to in those days.",
Sam Schrager,00:57:41,00;57;46;07,"Would you have parties, have Luther Week or would they, would it be strictly religion?",
Palma Hanson Hove,00:57:46,00;57;54;13,"Oh no, no, no, we played games and oh yes, we served. You know, we took turns serving to the.",
Palma Hanson Hove,00:57:54,00;57;56;16,"Young people and. Oh no, that.",
Palma Hanson Hove,00:57:56,00;57;59;28,Was a real recreation.,
Palma Hanson Hove,00:58:00,00;58;02;13,I had a good time.,
Sam Schrager,00:58:02,00;58;07;26,With the party games like they played school.,
Palma Hanson Hove,00:58:07,00;58;11;17,"Yeah, all that kind of stuff.",
Palma Hanson Hove,00:58:11,00;58;15;17,Yeah.,
Palma Hanson Hove,00:58:15,00;58;18;20,"Yeah. Well, you had to.",
Palma Hanson Hove,00:58:18,00;58;20;05,Make a lot of our own fun those.,
Palma Hanson Hove,00:58:20,00;58;22;14,"Days, but not.",
Palma Hanson Hove,00:58:22,00;58;26;03,To get in a car and go to a movie or something like that.,
Palma Hanson Hove,00:58:26,00;58;28;12,"You know, I don't.",
Palma Hanson Hove,00:58:28,00;58;31;16,Think I went to a movie till I was.,
Palma Hanson Hove,00:58:31,00;58;34;15,Probably 14 years old.,
Palma Hanson Hove,00:58:34,00;58;41;06,"I'm sure we got to go to the circus once a year, but then we just got to see the parade, not the.",
Palma Hanson Hove,00:58:41,00;58;42;28,Circus.,
Palma Hanson Hove,00:58:43,00;58;53;16,"But we thought that was a circus, you know, because they had such good parades those days. They just paraded all our animals and everything down Main Street in Moscow.",
Palma Hanson Hove,00:58:53,00;58;54;09,So when we.,
Palma Hanson Hove,00:58:54,00;58;54;23,Went to the.,
Palma Hanson Hove,00:58:54,00;58;55;29,"Circus, why, we.",
Palma Hanson Hove,00:58:55,00;58;56;13,Thought we'd.,
Palma Hanson Hove,00:58:56,00;59;10;06,"Seen it when we saw the parade, which was fine, because we probably wouldn't have been satisfied if we'd known that it did. Think about all those things, man. But the kids you get to do.",
Palma Hanson Hove,00:59:10,00;59;14;28,And see nowadays.,
Palma Hanson Hove,00:59:15,00;59;22;17,"But I really think we were more satisfied than they are now, because.",
Palma Hanson Hove,00:59:22,00;59;23;14,"Like I said, we didn't.",
Palma Hanson Hove,00:59:23,00;59;28;00,Know any different.,
Sam Schrager,00:59:28,00;59;42;17,"So did school have, much of a much activity, social activity going along when there was most of that around? It was the social life. Well, the church.",
Palma Hanson Hove,00:59:42,00;59;48;20,"We had what they call them, had no real. Do they call that.",
Palma Hanson Hove,00:59:48,00;59;50;14,Something they had in the school?,
Sam Schrager,00:59:50,00;59;52;11,Are you thinking literary and debate?,
Palma Hanson Hove,00:59:52,00;59;55;17,Yeah. Literary society. I think they called.,
Palma Hanson Hove,00:59:55,00;59;56;13,It.,
Palma Hanson Hove,00:59:56,01;00;00;26,"Because I wasn't one, when I was real young. That was after.",
Palma Hanson Hove,01:00:00,01;00;03;03,A few years.,
Palma Hanson Hove,01:00:03,01;00;05;24,"And, and they used to schoolhouses then to, for.",
Palma Hanson Hove,01:00:05,01;00;09;14,"A lot of, parties like.",
Palma Hanson Hove,01:00:09,01;00;30;17,"Later we, had clubs, we had a club in our, in the Valley that called the Bluebird Club. And we used to put on plays and, and the entertainment and the school houses for our families. And that was fun. Showed what talent we had.",
Palma Hanson Hove,01:00:30,01;00;39;12,So. We weren't so particular then. Whether we knew.,
Palma Hanson Hove,01:00:39,01;00;45;17,"Our lines so well, you know, or anything. But but we had a lot of fun and and then they sometimes had.",
Palma Hanson Hove,01:00:45,01;00;48;15,Dances in the school houses and.,
Sam Schrager,01:00:48,01;00;51;03,Was it all right for it for you to dance.,
Palma Hanson Hove,01:00:51,01;01;07;14,"Oh, yeah. Oh, yes. We danced because our church didn't believe in it then. Oh my. You danced where? That was a terrible thing, but we did anyway. We went to country dances and things.",
Palma Hanson Hove,01:01:07,01;01;33;09,"But I always think about those poor teachers that had all those kids and try to cram in eight grades in the six hours of work. I tell you, they they really had something to do. My sister taught and that, schoolhouse down there and Coal Creek and, I think she had.",
Palma Hanson Hove,01:01:33,01;01;36;02,I think she had 35.,
Palma Hanson Hove,01:01:36,01;01;41;05,Pupils and all eight grades that they.,
Palma Hanson Hove,01:01:41,01;01;55;23,"They seemed to get through. And that and those days you had to have what they, call the county exam, you know, for your age to get through your eighth grade. And even after we moved up to Troy, when my daughter taught up there.",
Palma Hanson Hove,01:01:55,01;01;57;23,"Troy, she.",
Palma Hanson Hove,01:01:57,01;02;07;10,"Had eighth graders. And, they had to have the county exam, and they said that her two pupils and one of them happened to be my youngest.",
Palma Hanson Hove,01:02:07,01;02;08;28,"Daughter, too.",
Palma Hanson Hove,01:02:09,01;02;11;07,"They had the highest grades of any,",
Palma Hanson Hove,01:02:11,01;02;15;22,"County kid, you know, that had taken the exam. But I think that was the last.",
Palma Hanson Hove,01:02:15,01;02;23;27,"Year that they had that, and then they'd finally quit with it. But that was in the country school, not in the town. So they didn't have to take those.",
Sam Schrager,01:02:23,01;02;28;20,Did you find the school to be a place where you learned a lot?,
Palma Hanson Hove,01:02:28,01;02;33;27,"Oh yeah, I think we did. But you",
Palma Hanson Hove,01:02:34,01;02;43;28,You had to depend on yourself. Enough luck as a teacher. Couldn't help you too much. But I think that's all right. I think that they do that nowadays too. It's not up to you.,
Palma Hanson Hove,01:02:44,01;02;45;18,If you want to learn why.,
Palma Hanson Hove,01:02:45,01;02;46;23,You learn. And if you don't.,
Palma Hanson Hove,01:02:46,01;02;49;28,Why you just don't.,
Palma Hanson Hove,01:02:50,01;03;00;28,Because even now they have so many pupils that they don't get too much individual attention. I don't think.,
Sam Schrager,01:03:01,01;03;10;00,"I think we school the same kind of life as it is now. As far as being most of the year, was it? Sure?",
Palma Hanson Hove,01:03:10,01;03;12;17,No. We had our.,
Palma Hanson Hove,01:03:12,01;03;23;12,"I think maybe, it might have been only eight months at the time that I went to school, but after I was married and had children, when it was out with nine month.",
Palma Hanson Hove,01:03:23,01;03;27;11,School and.,
Palma Hanson Hove,01:03:27,01;03;35;26,"But then of course, the families were smaller then and they didn't have so many in that county school. My goodness, I don't know how many Elaine had out there tried.",
Palma Hanson Hove,01:03:35,01;03;36;08,She might.,
Palma Hanson Hove,01:03:36,01;03;37;09,Have had 25.,
Palma Hanson Hove,01:03:37,01;03;40;05,"Though. But,",
Palma Hanson Hove,01:03:40,01;03;43;15,I don't know just any more than that.,
Sam Schrager,01:03:43,01;03;47;21,What did you see winters like when you were cold?,
Palma Hanson Hove,01:03:47,01;03;49;12,Snowy?,
Palma Hanson Hove,01:03:49,01;03;53;02,"My, how were you waded through the snow.",
Palma Hanson Hove,01:03:53,01;03;54;29,And just some.,
Palma Hanson Hove,01:03:55,01;04;17;01,"Winters seem to be harder than than they are now. Or maybe it was just because we didn't have heated houses and things like they do now. But it was awfully cold. I know we used to wait through the snow to get to school, because we didn't have very far to go, and we had three fourths of a mile, which wasn't.",
Palma Hanson Hove,01:04:17,01;04;20;08,"Far, but it it was.",
Palma Hanson Hove,01:04:20,01;04;23;16,Kind of tough going. You.,
Palma Hanson Hove,01:04:23,01;04;33;22,But we made it.,
Palma Hanson Hove,01:04:33,01;04;34;13,But I don't know.,
Palma Hanson Hove,01:04:34,01;04;47;02,It seemed like we had four seasons at that time. We don't have that anymore. I remember we had early spring and February and March. They'd be out in the fields.,
Palma Hanson Hove,01:04:47,01;04;47;24,And I think the.,
Palma Hanson Hove,01:04:47,01;04;49;00,Seasons have changed.,
Palma Hanson Hove,01:04:49,01;04;57;23,An awful lot. Now we have two winter and summer. So but then that.,
Palma Hanson Hove,01:04:57,01;04;59;08,I don't know what causes that.,
Palma Hanson Hove,01:04:59,01;05;03;17,I'm sure.,
Palma Hanson Hove,01:05:03,01;05;09;00,"That is, I remember we had four seasons and they were.",
Palma Hanson Hove,01:05:09,01;05;17;20,They were long falls and the winters weren't so long that they were cold.,
Sam Schrager,01:05:17,01;05;20;09,"Really. Spring would begin and, I.",
Palma Hanson Hove,01:05:20,01;05;27;06,Think began to get nice in February. March was real nice.,
Sam Schrager,01:05:27,01;05;29;01,That would be nice. I'd like to have.,
Palma Hanson Hove,01:05:29,01;05;33;02,"I would do, but I, like I say, the last.",
Palma Hanson Hove,01:05:33,01;05;41;19,"Few years, I know since I moved to Moscow, it's just been from summer, right into winter and winter.",
Palma Hanson Hove,01:05:41,01;05;46;17,To summer.,
Sam Schrager,01:05:46,01;05;52;02,And you said you knew Jake Rosen. What was he like?,
Palma Hanson Hove,01:05:52,01;06;03;04,"His little, short, bald headed fellow. Kind of a red mustache. And you, the typical Jew?",
Palma Hanson Hove,01:06:03,01;06;11;24,"Yeah, I remember him real well. And his wife was. Oh, she was just like a little princess. Little doll, you.",
Palma Hanson Hove,01:06:11,01;06;13;15,"Know, and dark.",
Palma Hanson Hove,01:06:13,01;06;15;20,And I can see her.,
Palma Hanson Hove,01:06:15,01;06;17;28,"Sitting behind that counter, measuring.",
Palma Hanson Hove,01:06:17,01;06;18;27,Up goods. You know.,
Palma Hanson Hove,01:06:18,01;06;22;04,"She had kind of a stool. She's,",
Palma Hanson Hove,01:06:22,01;06;24;29,And she was real cute.,
Sam Schrager,01:06:25,01;06;29;16,With a typical Jew. What do you mean? She had a good business sense.,
Palma Hanson Hove,01:06:29,01;06;50;04,"Well, yes. And then they talked. You know, their language was like, you hear the Jew, they pretend like they're talking like Jewish people, but they have a different, kind of a different brogue in a way that they did at that time. I mean, the old Jews, because the young Jews, you can tell them from.",
Palma Hanson Hove,01:06:50,01;07;06;07,"Yeah, there's but then they were. And they were quite proud people. You know, those Jewish people were she was, I can see her. Yeah. She was always dressed so pretty in that girl that was dressed.",
Palma Hanson Hove,01:07:06,01;07;09;03,"Sometimes they went through high school, and you ever.",
Palma Hanson Hove,01:07:09,01;07;13;09,"See, I think. Oh, that girl did. She had three.",
Sam Schrager,01:07:13,01;07;15;04,The girls. You knew the.,
Palma Hanson Hove,01:07:15,01;07;19;07,"Girls? Oh, yeah. And I knew their son, too. Max.",
Sam Schrager,01:07:19,01;07;21;17,Were they pretty much like anybody else in the community?,
Palma Hanson Hove,01:07:21,01;07;22;13,"Oh, yeah.",
Palma Hanson Hove,01:07:22,01;07;28;18,"Yeah, they were. Yeah, they.",
Palma Hanson Hove,01:07:28,01;07;37;25,"I wasn't, you know, we lived in the country, so I didn't know them well, but I knew who they were through the store. But I didn't go to school with him or anything.",
Sam Schrager,01:07:37,01;07;39;13,Did he do much in business?,
Palma Hanson Hove,01:07:39,01;07;41;09,"Oh, yeah. He had a big business there.",
Palma Hanson Hove,01:07:41,01;07;49;24,You bet. I don't know why they left Genesee. Probably.,
Palma Hanson Hove,01:07:49,01;07;55;05,"Probably the. I think there was some other Jewish people there too. And maybe when they left, they left too.",
Palma Hanson Hove,01:07:55,01;08;01;03,"I don't know, but they went to California.",
Palma Hanson Hove,01:08:01,01;08;02;22,Except the son. He stayed in.,
Palma Hanson Hove,01:08:02,01;08;04;21,Spokane. He had a.,
Palma Hanson Hove,01:08:04,01;08;18;23,"Business up there. Their son was married to a real good friend of mine. In fact, she was our closest neighbor when we were kids growing up together.",
Palma Hanson Hove,01:08:18,01;08;23;05,"She just passed away here just a short time ago, but his.",
Palma Hanson Hove,01:08:23,01;08;24;17,Family never accepted.,
Palma Hanson Hove,01:08:24,01;08;26;27,Her.,
Palma Hanson Hove,01:08:26,01;08;31;25,Too. She was a Gentile.,
Palma Hanson Hove,01:08:31,01;08;37;02,Which was kind of sad. You know?,
Sam Schrager,01:08:42,01;08;49;02,Did you know many of the Indians who lived in. They were part Indians who lived in the country?,
Palma Hanson Hove,01:08:49,01;08;51;01,"Well, yeah, I know, yes.",
Palma Hanson Hove,01:08:51,01;08;52;15,"I did, I know.",
Palma Hanson Hove,01:08:52,01;08;55;28,"Oh, not too many that, I knew some.",
Palma Hanson Hove,01:08:56,01;08;56;20,My uncle.,
Palma Hanson Hove,01:08:56,01;09;11;00,"Had, farm down on the Rimrock and it was right amongst the Indians. And we used to go down there and, visit him, and some of the people would come, but they were mostly half.",
Palma Hanson Hove,01:09:11,01;09;17;03,"Half breeds that, we knew.",
Palma Hanson Hove,01:09:17,01;09;20;23,"But they were just like anybody else. And never, ever.",
Sam Schrager,01:09:20,01;09;34;15,"Did that intermarriage come about because they, because of the allotment of the reservation. I thought that they they gave land to a certain amount of land to each Indian.",
Palma Hanson Hove,01:09:34,01;09;35;02,Yeah.,
Palma Hanson Hove,01:09:35,01;09;43;00,"Yes, I did. Well, yes, I suppose so. You know, the Girl Scout as well as the boys and.",
Palma Hanson Hove,01:09:43,01;09;44;08,I know of.,
Palma Hanson Hove,01:09:44,01;09;46;00,Or 2 or 3.,
Palma Hanson Hove,01:09:46,01;09;54;00,"White men that married, full blooded Indians. And I went to school with the.",
Palma Hanson Hove,01:09:54,01;10;00;10,Girl that her father was white and her mother was full blooded.,
Palma Hanson Hove,01:10:00,01;10;08;04,But I suppose probably that's how it come about.,
Palma Hanson Hove,01:10:08,01;10;13;14,"Some are more quarter breeds, and.",
Palma Hanson Hove,01:10:13,01;10;22;22,They were good looking people.,
Palma Hanson Hove,01:10:22,01;10;26;01,"Oh, no. It so long ago.",
Palma Hanson Hove,01:10:26,01;10;29;24,Some of those that I've even forgotten them.,
Sam Schrager,01:10:30,01;10;31;27,Did you get shivereed when you got married.,
Palma Hanson Hove,01:10:32,01;10;34;10,Oh you bet. Yeah.,
Palma Hanson Hove,01:10:34,01;10;37;11,On our 25th anniversary too.,
Palma Hanson Hove,01:10:37,01;10;38;28,Year you began.,
Palma Hanson Hove,01:10:39,01;10;44;13,"That is that. We had that up at try it. Well, they had the party for us down in the valley.",
Palma Hanson Hove,01:10:44,01;10;46;26,"But, we lived up at Troy at.",
Palma Hanson Hove,01:10:46,01;10;47;12,That time.,
Palma Hanson Hove,01:10:47,01;10;47;25,And.,
Palma Hanson Hove,01:10:47,01;10;49;12,"That evening this year, readers.",
Palma Hanson Hove,01:10:49,01;10;52;14,"Again. Oh, yes. You that that was.",
Palma Hanson Hove,01:10:52,01;10;53;29,"The thing to do. You know, in those.",
Palma Hanson Hove,01:10:53,01;10;55;29,Days.,
Palma Hanson Hove,01:10:56,01;10;58;19,And you had to treat them.,
Palma Hanson Hove,01:10:58,01;11;02;24,To whatever you had.,
Palma Hanson Hove,01:11:02,01;11;06;17,"Away from a lot of those. Oh, customs.",
Sam Schrager,01:11:06,01;11;08;20,That one seems like a nice one to me.,
Palma Hanson Hove,01:11:08,01;11;12;02,"Well, it it was a lot of fun.",
Sam Schrager,01:11:12,01;11;17;26,"Sure, but the whole community turned out for chivalry. Or would just be the old, rowdy young kids, you know?",
Palma Hanson Hove,01:11:17,01;11;21;15,"Oh, no. No, it would be the married couples.",
Palma Hanson Hove,01:11:21,01;11;23;07,Kids. I don't think the kids really.,
Palma Hanson Hove,01:11:23,01;11;24;22,Went that much.,
Palma Hanson Hove,01:11:24,01;11;29;29,I think it was mostly the married folks that when.,
Sam Schrager,01:11:30,01;11;32;13,Did they have to make a lot of noise under your window?,
Palma Hanson Hove,01:11:32,01;11;45;17,"Oh, yes. There. Bang. And they shoot up in there and they had to carry their tin cans and pound and yell and all.",
Palma Hanson Hove,01:11:45,01;11;47;19,"The,",
Palma Hanson Hove,01:11:47,01;11;57;24,"But everybody was prepared because they knew it was coming, you know, because they did it to everyone. They got married until they went out of style. I don't remember.",
Sam Schrager,01:11:57,01;12;01;25,When you supposed to wait a while before letting him in. Was that part of the deal?,
Palma Hanson Hove,01:12:01,01;12;05;07,"Well, they they got to.",
Palma Hanson Hove,01:12:05,01;12;06;28,"Pound it out of their system, and then.",
Palma Hanson Hove,01:12:06,01;12;18;02,"You had to open the door and let him come in, and then maybe the dance or just visit visitor and do something.",
Sam Schrager,01:12:18,01;12;21;23,Is this supposed to be the same day you got married?,
Palma Hanson Hove,01:12:21,01;12;23;11,Yeah.,
Palma Hanson Hove,01:12:23,01;12;34;14,Usually. Or if you went away right away we went away right after we were married and then they shared with us and when we got back.,
Palma Hanson Hove,01:12:34,01;12;41;08,That they'd get you sooner or later.,
Palma Hanson Hove,01:12:41,01;12;45;18,This is part of the fun.,
Sam Schrager,01:12:45,01;12;50;28,"We did many people plant by the signs down, down. But.",
Palma Hanson Hove,01:12:51,01;13;10;06,"My father always planned a potatoes, but, I don't know. It was the dark of the moon or the light of the moon, but it was something you needed. Dark, I suppose so I. I've forgotten now I remember. And the corn the same way I. He always went for the alma. He was great to read the World.",
Palma Hanson Hove,01:13:10,01;13;11;27,"Almanac, you know.",
Palma Hanson Hove,01:13:12,01;13;20;24,"And kind of went by that all that tell you different parts of the country, which would be the best time for seeding and so on and so forth.",
Palma Hanson Hove,01:13:20,01;13;24;09,Oh yeah. There I think they pretty.,
Palma Hanson Hove,01:13:24,01;13;34;20,"Much went by the sign of when they should plant, especially potatoes and corn. I don't remember the other vegetables too much. I don't think that they made any difference. You planted those from the.",
Palma Hanson Hove,01:13:34,01;13;38;26,"Ground as warm, I guess.",
Sam Schrager,01:13:38,01;13;45;01,"Were there stories from the old country that, that that you kids used to get home by?",
Palma Hanson Hove,01:13:45,01;13;47;17,"Oh, yeah. Yeah, my.",
Palma Hanson Hove,01:13:47,01;13;49;06,Grandmother used to tell us.,
Palma Hanson Hove,01:13:49,01;14;03;02,"Stories from the country about the nice ness. And she called him this little, little folks. They called him. I don't know whether there was any truth to them. No, it's that it was.",
Palma Hanson Hove,01:14:03,01;14;04;16,But I don't think so.,
Sam Schrager,01:14:04,01;14;06;11,Probably just old. Old story.,
Palma Hanson Hove,01:14:06,01;14;08;14,"Yeah. I think there were just,",
Palma Hanson Hove,01:14:08,01;14;09;14,Folk stories.,
Sam Schrager,01:14:09,01;14;10;28,"You remember, with a little.",
Palma Hanson Hove,01:14:11,01;14;11;27,O them.,
Palma Hanson Hove,01:14:11,01;14;17;20,"They always came out at night, you know, they'd steal things and so.",
Palma Hanson Hove,01:14:17,01;14;21;08,"Oh, I don't remember all the things she told me now, but.",
Palma Hanson Hove,01:14:21,01;14;26;04,"Anyway, I remember it was they called in the little people or than this.",
Palma Hanson Hove,01:14:26,01;14;28;15,That's what they were called.,
Palma Hanson Hove,01:14:28,01;14;38;01,"Are the trolls too, you know, they usually were under bridges and he didn't dare to cross the bridge because the troll might get you.",
Palma Hanson Hove,01:14:38,01;14;42;01,There were just fairy tales. Thank you.,
Sam Schrager,01:14:42,01;14;43;17,She was Norwegian.,
Palma Hanson Hove,01:14:43,01;14;46;22,"She was born in Norway. Yeah, my mother was.",
Palma Hanson Hove,01:14:46,01;14;50;17,"Too. Oh, yes, she.",
Palma Hanson Hove,01:14:50,01;14;55;09,"I think she kind of believed in her, I remember. Right.",
Sam Schrager,01:14:55,01;15;01;22,"Well, it doesn't surprise me. This is where those kinds of stories were so widely known that.",
Palma Hanson Hove,01:15:01,01;15;06;12,"Yeah, they they really were,",
Palma Hanson Hove,01:15:06,01;15;10;19,But I don't remember anything in particular.,
Palma Hanson Hove,01:15:10,01;15;17;12,"That, as she told me, only just what we could start with. Fairy tales, of course.",
Sam Schrager,01:15:17,01;15;21;03,Were there proverbs that they taught you.,
Palma Hanson Hove,01:15:21,01;15;21;22,Know.,
Sam Schrager,01:15:21,01;15;27;07,"What I mean? Like, haste makes waste and, saves time. Those of you.",
Palma Hanson Hove,01:15:27,01;15;37;13,"Where. Yeah, yeah. No, I don't think so.",
Palma Hanson Hove,01:15:37,01;15;44;05,"I really don't think so. Because,",
Palma Hanson Hove,01:15:44,01;16;02;29,"It's been many, many, many, many years ago since we were at the cemetery the other day. And I was going to remember when my grandfather and grandmother died. But I understand that seemed to be in the early 1800s. No no no no, no, I don't mean that really.",
Palma Hanson Hove,01:16:02,01;16;08;27,"19 and the first part of the 1900, yeah.",
Palma Hanson Hove,01:16:08,01;16;14;17,I think my grandfather died probably in 1901.,
Palma Hanson Hove,01:16:16,01;16;19;19,"He must have been older. It must have been later than that, because I think I was.",
Palma Hanson Hove,01:16:19,01;16;29;01,"About, I think I was about 8 or 9 when he died.",
Palma Hanson Hove,01:16:29,01;16;31;21,"I really don't remember. But anyway, I.",
Palma Hanson Hove,01:16:31,01;16;35;15,Was going to write it down then I didn't.,
Sam Schrager,01:16:35,01;16;38;16,That 1893.,
Palma Hanson Hove,01:16:38,01;16;47;23,"The wet year. Which year? Yeah. Well, I guess that was the year I was born. So all I remember is what I was told.",
Palma Hanson Hove,01:16:47,01;16;50;29,That nobody saved their crops that year.,
Palma Hanson Hove,01:16:51,01;16;52;23,And it was just.,
Palma Hanson Hove,01:16:52,01;16;54;22,Almost starvation for a lot of.,
Palma Hanson Hove,01:16:54,01;16;58;05,People because the crops were.,
Palma Hanson Hove,01:16:58,01;17;19;27,"Absolutely gone. It rained and rained and rained and rained and they just didn't save anything. And I don't know how my folks get along that year, but I suppose, I suppose that, you know, in those days they would give you credit at the story as they knew you were honest. They would give you credit so you could get necessary.",
Palma Hanson Hove,01:17:19,01;17;22;14,Groceries and then.,
Palma Hanson Hove,01:17:22,01;17;25;04,Hold you over till the next year. And then you paid when.,
Palma Hanson Hove,01:17:25,01;17;30;27,You sold your crop the next year. And and so I suppose maybe that's.,
Palma Hanson Hove,01:17:30,01;17;32;17,That's what they did.,
Sam Schrager,01:17:32,01;17;34;10,Most people would say.,
Palma Hanson Hove,01:17:34,01;17;35;28,Oh yeah.,
Palma Hanson Hove,01:17:36,01;17;38;04,Yeah. That was all through the country that.,
Palma Hanson Hove,01:17:38,01;17;39;16,Year.,
Palma Hanson Hove,01:17:39,01;17;41;11,Mr. Drouth or not the drought.,
Palma Hanson Hove,01:17:41,01;17;45;15,"But the wet year and I didn't save, I.",
Palma Hanson Hove,01:17:45,01;17;48;23,Don't think they said that it even wasn't,
Palma Hanson Hove,01:17:48,01;17;53;23,Hog feed. It was so badly.,
Palma Hanson Hove,01:17:53,01;17;57;16,Well started to decay you know and.,
Palma Hanson Hove,01:17:57,01;18;05;00,And mold so the animals wouldn't even need it.,
Sam Schrager,01:18:05,01;18;10;25,I wonder if that caused many people to leave. They give up on their place. Well.,
Palma Hanson Hove,01:18:10,01;18;14;07,"I think they more or less stuck it through, though.",
Palma Hanson Hove,01:18:14,01;18;14;24,There were a.,
Palma Hanson Hove,01:18:14,01;18;25;13,"Few, you see that, that could take it could stand the loss that it had probably had more land and had little money to.",
Palma Hanson Hove,01:18:25,01;18;28;14,"And, I know my father.",
Palma Hanson Hove,01:18:28,01;18;55;11,"Used to borrow money from, Jake Cambridge. There. Still some of that Cambridge just living out there and. Oh, Jake, he would like to have money. Real low interest. And he helped out a lot of people. But I think he must have had money when he came here because they had a lot of land and they always called him the banker that I know.",
Palma Hanson Hove,01:18:55,01;19;08;25,"He, he let my father have money many times because he knew he had paid by when he could. And I think that he got some money from him that year. So tried to silver, you know.",
Sam Schrager,01:19:08,01;19;14;14,"Probably a lot of people might have depended on the few people that did have some, I think.",
Palma Hanson Hove,01:19:14,01;19;21;29,"I think they must have. And, I guess maybe too, that, maybe they got a job someplace.",
Palma Hanson Hove,01:19:21,01;19;29;23,"I can't remember whether my father ever went away from home and worked or not. But,",
Palma Hanson Hove,01:19:29,01;19;50;04,"He might have been, because I was just a little baby then. I don't remember what they ever told me or not. And now I wish that I had asked more about my, grandparents and my, you know, descendants way back.",
Palma Hanson Hove,01:19:50,01;19;52;06,Never thought about it.,
Sam Schrager,01:19:52,01;19;54;24,"I know just how it is, because it's the same way with me.",
Palma Hanson Hove,01:19:55,01;19;56;20,I just don't.,
Sam Schrager,01:19:56,01;19;57;09,I.,
Palma Hanson Hove,01:19:57,01;19;58;02,Just don't think.,
Palma Hanson Hove,01:19:58,01;20;04;01,"About it at the time. And now, you know, I just now I have a friend that lives in.",
Palma Hanson Hove,01:20:04,01;20;07;22,"Parks, and she's 95 years old.",
Palma Hanson Hove,01:20:07,01;20;25;06,"And, she was pretty smart. She was a schoolteacher, though, and she said that they moved off the farm like she told her mother and father that they should sit down. And she took notes and tell everything that they remembered as far back as they could remember, which they did. And, you know, she.",
Palma Hanson Hove,01:20:25,01;20;26;17,"Wrote,",
Palma Hanson Hove,01:20:26,01;20;39;28,"Pioneer history after she was 70 years old, took her a long time to write it, probably ten years, but it's in the archives over Poland in a book form.",
Sam Schrager,01:20:40,01;20;42;00,"What's your name, Miss Taylor?",
Palma Hanson Hove,01:20:42,01;20;43;01,Phoebe Bloom.,
Palma Hanson Hove,01:20:43,01;21;13;15,"Taylor. And she really. In fact, I have for Pioneer history that she gave me that at. That's all about her folks, her family and on everything. So and, but it was a lot of the things in there about, how the pioneers lived and, and everything in that is really a pioneer of it. Then, of course, that that's over in the Pullman area again, Colfax and so on.",
Sam Schrager,01:21:13,01;21;25;12,"Well, how do you think that the people got by? The pioneers lived in, in around Genesee and what you've been told about it, was it do you think it was.",
Palma Hanson Hove,01:21:25,01;21;29;00,"Well,",
Palma Hanson Hove,01:21:29,01;21;51;22,"For one thing, you said things didn't cost so much those days. You could buy a yard of calico for a nickel a yard. And it it took very little, to make clothes for your kids and, food and, bread, because we never bought bread. But if you did buy that, it was a nickel a loaf. Butter.",
Palma Hanson Hove,01:21:51,01;22;06;16,"Probably for $0.25 a pound. And, you didn't get too much. But if you had a little bit to sell, you could get a lot for what you raised. You know? I mean, it would.",
Palma Hanson Hove,01:22:06,01;22;09;02,Buy a lot.,
Palma Hanson Hove,01:22:09,01;22;14;07,"Of course. And, of course, they went through all these tough years again to like, in 32.",
Palma Hanson Hove,01:22:14,01;22;20;17,"Wasn't it, when they had, you know, really, I don't know what you called,",
